H_axis,H_data,H_fit,V_axis,V_data,V_fit
4.094488188976378,-0.174343,-0.17426461504885105,4.094488188976378,-0.176182,-0.17464538622125902
4.133858267716535,-0.174087,-0.17613656017185403,4.133858267716535,-0.17794,-0.1765620699278402
4.173228346456693,-0.178536,-0.17794606357634796,4.173228346456693,-0.179796,-0.17841351583134962
4.21259842519685,-0.180566,-0.17969151015799434,4.21259842519685,-0.181579,-0.1801979588201338
4.251968503937007,-0.181938,-0.1813713339408628,4.251968503937007,-0.18285,-0.18191368849408882
4.291338582677166,-0.183368,-0.18298402041577977,4.291338582677166,-0.18482200000000001,-0.18355905189312316
4.330708661417323,-0.185157,-0.18452810881345127,4.330708661417323,-0.185969,-0.1851324561481219
4.3700787401574805,-0.18634,-0.18600219430759019,4.3700787401574805,-0.18736,-0.18663237104846822
4.409448818897638,-0.187384,-0.18740493014339932,4.409448818897638,-0.189078,-0.18805733152033327
4.448818897637795,-0.188929,-0.18873502968690048,4.448818897637795,-0.190046,-0.18940594001012112
4.488188976377953,-0.190692,-0.18999126839074626,4.488188976377953,-0.191328,-0.1906768687676435
4.52755905511811,-0.191418,-0.19117248567231226,4.52755905511811,-0.192161,-0.19186886202380493
4.566929133858268,-0.19254700000000002,-0.1922775867000387,4.566929133858268,-0.19367299999999998,-0.1929807380578018
4.606299212598425,-0.193587,-0.19330554408417394,4.606299212598425,-0.194773,-0.1940113911490709
4.645669291338582,-0.194661,-0.1942553994682657,4.645669291338582,-0.19558999999999999,-0.19495979340947722
4.68503937007874,-0.195279,-0.195126265017949,4.68503937007874,-0.196299,-0.19582499649148993
4.724409448818897,-0.195905,-0.1959173248037942,4.724409448818897,-0.197093,-0.19660613316837444
4.763779527559055,-0.19678299999999999,-0.19662783607519962,4.763779527559055,-0.197558,-0.1973024187827147
4.803149606299213,-0.197294,-0.1972571304225456,4.803149606299213,-0.197942,-0.19791315255987874
4.84251968503937,-0.19802,-0.19780461482506373,4.84251968503937,-0.19842700000000002,-0.19843771878335015
4.881889763779528,-0.198535,-0.19826977258212242,4.881889763779528,-0.198194,-0.19887558782916603
4.921259842519685,-0.198762,-0.198652164125881,4.921259842519685,-0.198787,-0.1992263170570287
4.960629921259843,-0.198515,-0.1989514277135237,4.960629921259843,-0.19913599999999998,-0.19948955155599185
5.0,-0.199255,-0.1991672799975469,5.0,-0.199255,-0.19966502474296371
5.039370078740157,-0.199119,-0.19929951647284178,5.039370078740157,-0.19885299999999997,-0.19975255881261295
5.078740157480315,-0.199057,-0.19934801179958417,5.078740157480315,-0.198933,-0.19975206503761594
5.118110236220472,-0.19885599999999998,-0.19931272000121858,5.118110236220472,-0.198071,-0.19966354391853453
5.15748031496063,-0.198523,-0.19919367453709813,5.15748031496063,-0.19749,-0.19948708518297037
5.196850393700787,-0.19865,-0.1989909882496203,5.196850393700787,-0.19798700000000002,-0.19922286763399782
5.2362204724409445,-0.198133,-0.1987048531859743,5.2362204724409445,-0.197822,-0.19887115884823364
5.275590551181102,-0.19794799999999999,-0.19833554029489586,5.275590551181102,-0.197055,-0.19843231472425732
5.31496062992126,-0.19718,-0.1978833989990984,5.31496062992126,-0.196998,-0.19790677888244912
5.354330708661418,-0.196599,-0.1973488566443255,5.354330708661418,-0.19599,-0.1972950819176617
5.393700787401575,-0.196111,-0.19673241782624107,5.393700787401575,-0.19527,-0.19659784050648887
5.433070866141732,-0.195227,-0.19603466359664057,5.433070866141732,-0.194332,-0.19581575637123316
5.47244094488189,-0.194241,-0.19525625055073242,5.47244094488189,-0.193704,-0.19494961510300884
5.511811023622047,-0.193537,-0.19439790979749533,5.511811023622047,-0.192198,-0.19400028484674392
5.551181102362205,-0.192654,-0.19346044581537253,5.551181102362205,-0.191333,-0.19296871485116157
5.590551181102362,-0.19206099999999998,-0.19244473519580996,5.590551181102362,-0.19023700000000002,-0.19185593388713168
5.6299212598425195,-0.19061,-0.1913517252773848,5.6299212598425195,-0.189065,-0.19066304853808091
5.669291338582677,-0.189388,-0.19018243267350404,5.669291338582677,-0.187905,-0.18939124136643803
5.708661417322834,-0.188037,-0.18893794169687528,5.708661417322834,-0.186227,-0.1880417689603666
5.748031496062992,-0.187275,-0.18761940268416744,5.748031496062992,-0.184844,-0.18661595986530025
5.787401574803149,-0.185728,-0.18622803022448453,5.787401574803149,-0.18354299999999998,-0.18511521240504578
5.826771653543307,-0.18432500000000002,-0.18476510129547008,5.826771653543307,-0.18221299999999999,-0.18354099239745444
5.866141732283465,-0.18274,-0.1832319533110448,5.866141732283465,-0.18031999999999998,-0.18189483076988294
5.905511811023622,-0.181308,-0.18162998208495407,5.905511811023622,-0.178789,-0.1801783210798709
